id,key,value,type
1102799665,entrance,yes,regular
1103069805,amenity,toilets,regular
1103759625,highway,traffic_signals,regular
1103759704,highway,traffic_signals,regular
1103759760,highway,traffic_signals,regular
1103759789,highway,traffic_signals,regular
1103759814,highway,crossing,regular
1103759814,crossing,traffic_signals,regular
1103759814,crossing_ref,pelican,regular
1103759861,highway,traffic_signals,regular
1103759923,highway,traffic_signals,regular
1103759986,highway,traffic_signals,regular
1103760014,highway,traffic_signals,regular
1103760440,highway,traffic_signals,regular
1103760468,highway,traffic_signals,regular
1103760493,highway,traffic_signals,regular
1104454107,name,Medina Food Store,regular
1104454107,shop,convenience,regular
1104454107,source,survey,regular
1104454125,name,Ichiban,regular
1104454125,source,survey,regular
1104454125,amenity,restaurant,regular
1104454125,cuisine,japanese,regular
1104454126,name,Rockin' Chair,regular
1104454126,source,survey,regular
1104454126,amenity,cafe,regular
1104454142,foot,yes,regular
1104454142,barrier,bollard,regular
1104454154,name,Bangkok Cafe,regular
1104454154,source,survey,regular
1104454154,amenity,restaurant,regular
1104454159,name,Miss Millie's,regular
1104454159,source,survey,regular
1104454159,amenity,fast_food,regular
1104454159,cuisine,chicken,regular
1104509673,name,Wow,regular
1104509673,amenity,bar,regular
1104510171,name,Pulse,regular
1104510171,amenity,bar;club,regular
1104510201,name,4Play,regular
1104510201,amenity,bar,regular
1104510633,name,Exit,regular
1104510633,amenity,bar;club,regular
1104511232,name,Club X,regular
1104511232,amenity,bar;club,regular
1104550883,name,Gwdihw,regular
1104550883,amenity,bar,regular
1104550883,website,http://gwdihw.co.uk/,regular
1106935758,name,Parkside Christian Centre,regular
1106935758,amenity,place_of_worship,regular
1106935758,operator,Salvation Army / Bethlehem Church,regular
1106935758,religion,christian,regular
1106935758,denomination,salvation_army,regular
1107354618,barrier,gate,regular
1108141273,highway,crossing,regular
1108141273,crossing,zebra,regular
1108141281,highway,crossing,regular
1108141281,crossing,zebra,regular
1108141311,highway,crossing,regular
1108141311,crossing,zebra,regular
1108141346,highway,crossing,regular
1108141346,crossing,zebra,regular
1108141355,highway,crossing,regular
1108141355,crossing,zebra,regular
1108141365,highway,crossing,regular
1108141365,crossing,zebra,regular
1108141372,highway,crossing,regular
1108141372,crossing,zebra,regular
1108187038,highway,crossing,regular
1108187038,crossing,zebra,regular
1108187354,highway,crossing,regular
1108187354,crossing,zebra,regular
1108187767,highway,crossing,regular
1108187767,crossing,zebra,regular
1108187936,highway,crossing,regular
1108187936,crossing,zebra,regular
1108188100,highway,crossing,regular
1108188100,crossing,zebra,regular
1108188291,highway,crossing,regular
1108188291,crossing,zebra,regular
1108188396,highway,crossing,regular
1108188396,crossing,zebra,regular
1108188771,highway,crossing,regular
1108188771,crossing,zebra,regular
1108440839,foot,yes,regular
1108440839,barrier,bollard,regular
1108440841,foot,yes,regular
1108440841,barrier,bollard,regular
1108440847,barrier,gate,regular
1108440855,city,Cardiff,addr
1108440855,street,Fitzhamon Embankment,addr
1108440855,housenumber,1,addr
1108440867,barrier,gate,regular
1108440869,barrier,gate,regular
1108440871,note,Flats,regular
1108440871,city,Cardiff,addr
1108440871,housename,The Bakery,addr
1108440872,barrier,gate,regular
1108440877,barrier,gate,regular
1108440880,name,Haroon Hairstylists,regular
1108440880,shop,hairdresser,regular
1108440880,source,survey,regular
1108440881,foot,yes,regular
1108440881,barrier,bollard,regular
1108440885,barrier,gate,regular
1108440897,foot,yes,regular
1108440897,barrier,bollard,regular
1108440907,source,Bing;survey,regular
1108440907,highway,crossing,regular
1108440907,crossing,uncontrolled,regular
1108440907,crossing_ref,zebra,regular
1108440908,name,Taff Mead Water Bus Stop,regular
1108440908,cargo,passengers,regular
1108440908,amenity,ferry_terminal,regular
1108440908,cy,Adhosfan Bws Dŵr Taff Mead,name
1109049084,name,The Hollybush Carvery,regular
1109049084,amenity,restaurant,regular
1109500465,highway,bus_stop,regular
1110303863,highway,crossing,regular
1110303863,crossing,zebra,regular
1110303877,highway,crossing,regular
1110303877,crossing,zebra,regular
1110666902,traffic_calming,choker,regular
1110691305,barrier,gate,regular
1110691400,barrier,gate,regular
1112475537,ref,CF5 258,regular
1112475537,source,survey,regular
1112475537,amenity,post_box,regular
1112475537,operator,Royal Mail,regular
1112475541,name,Lifestyle,regular
1112475541,shop,convenience,regular
1112475541,source,survey,regular
1112484823,name,The Mulberry Street,regular
1112484823,source,survey,regular
1112484823,amenity,restaurant,regular
1112484823,website,http://www.mulberrystreetcardiff.com/,regular
1112484832,name,The Butchers Arms,regular
1112484832,amenity,pub,regular
1112484832,real_ale,yes,regular
1112484867,source,survey,regular
1112484867,highway,bus_stop,regular
1112484867,shelter,yes,regular
1112484867,route_ref,24;33;60,regular
1112484892,highway,bus_stop,regular
1112484892,shelter,no,regular
1112484892,route_ref,24;60,regular
1112484948,fixme,continues,regular
1112484991,source,survey,regular
1112484991,highway,milestone,regular
1112484991,historic,yes,regular
1113785330,name,Kalla Bella,regular
1113785330,amenity,restaurant,regular
1113785330,cuisine,italian,regular
1113785330,website,http://www.kallabella.co.uk/,regular
1113785606,name,The City Cross,regular
1113785606,historic,wayside_cross,regular
1113785691,name,Principality,regular
1113785691,note,Building society,regular
1113785691,source,survey,regular
1113785691,amenity,bank,regular
1113785719,name,Bay Leaf,regular
1113785719,source,survey,regular
1113785719,amenity,restaurant,regular
1113785861,name,Saint Teilo's Well,regular
1113785861,source,survey,regular
1113785861,cy,Ffynnon Sant Teilo,name
1113785861,historic,yes,regular
1113785861,man_made,water_well,regular
1113785890,source,survey,regular
1113785890,amenity,post_box,regular
1113785890,operator,Royal Mail,regular
1113785907,name,Summer Palace,regular
1113785907,source,survey,regular
1113785907,amenity,restaurant,regular
1113785907,cuisine,chinese,regular
1113785907,website,http://www.summerpalace.co.uk/,regular
1113785944,name,James Rice Buckley,regular
1113785944,note,Statue,regular
1113785944,source,survey,regular
1113785944,tourism,artwork,regular
1113785944,artwork_type,sculpture,regular
1113785961,name,Spar,regular
1113785961,shop,convenience,regular
1113785961,source,survey,regular
1113785989,name,Jaspers Tea Rooms,regular
1113785989,source,survey,regular
1113785989,amenity,cafe,regular
1113785989,website,http://jasperstearooms.com,regular
1113867301,name,Barclays,regular
1113867301,source,survey,regular
1113867301,amenity,bank,regular
1113867301,operator,Barclays Bank PLC,regular
1113904131,source,survey,regular
1113904131,highway,bus_stop,regular
1113904131,shelter,no,regular
1113904131,route_ref,25;33;33A;62;62A,regular
1113925651,source,survey,regular
1113925651,highway,bus_stop,regular
1113925651,shelter,no,regular
1113925651,route_ref,25;33;33A;62;62A,regular
1113926018,crossing,zebra,regular
1113926018,crossing_ref,zebra,regular
1113926018,highway,crossing,regular
1113926018,source,Bing;survey,regular
1113955050,name,Clive Road Stores,regular
1113955050,shop,convenience,regular
1113955050,source,survey,regular
1113955128,source,survey,regular
1113955128,highway,bus_stop,regular
1113955128,shelter,no,regular
1113955128,route_ref,61,regular
1113955137,name,John's Fish Bar,regular
1113955137,source,survey,regular
1113955137,amenity,fast_food,regular
1113955137,cuisine,fish_and_chips,regular
1117460374,access,private,regular
1117460374,barrier,gate,regular
1117460378,barrier,gate,regular
1117460383,access,private,regular
1117460383,barrier,gate,regular
1117504969,name,Gwalia Tea Room,regular
1117504969,amenity,cafe,regular
1117504969,cy,Gwalia Ystafell De,name
1117563727,foot,yes,regular
1117563727,note,Open during museum opening hours only (currently 9am-5pm daily),regular
1117563727,barrier,gate,regular
1117587146,access,private,regular
1117587146,barrier,gate,regular
1117587197,fixme,Continues further,regular
1117587201,access,private,regular
1117587201,barrier,gate,regular
1117631351,name,Newbridge War Memorial,regular
1117631351,source,survey,regular
1117631351,historic,memorial,regular
1117631367,source,survey,regular
1117631367,amenity,telephone,regular
1117631367,operator,BT,regular
1117687329,fixme,Continues further,regular
1117687390,highway,bus_stop,regular
1117687390,shelter,no,regular
1117687390,route_ref,32;320,regular
1117687394,highway,bus_stop,regular
1117687394,shelter,yes,regular
1117687394,towards,Cardiff,regular
1117687394,route_ref,32;320,regular
1117732807,source,Bing;survey,regular
1117732807,highway,crossing,regular
1117732807,crossing,uncontrolled,regular
1117732807,crossing_ref,zebra,regular
1117732972,name,Spar,regular
1117732972,shop,convenience,regular
1117732972,source,survey,regular
1117733067,highway,bus_stop,regular
1117733067,shelter,yes,regular
1117821763,name,The Frame Shop,regular
1117821763,shop,frame,regular
1117821763,source,survey,regular
1117821774,name,The Smoke House,regular
1117821774,source,Local knowledge,regular
1117821774,amenity,restaurant,regular
1117821774,city,Cardiff,addr
1117821774,street,Pontcanna Street,addr
1117821774,postcode,CF11 9HS,addr
1117821774,housenumber,77,addr
1117821790,name,Cibo,regular
1117821790,note,Cafe bar,regular
1117821790,source,Local knowledge,regular
1117821790,amenity,restaurant,regular
1117821790,cuisine,italian,regular
1117821790,website,http://cibodelivery.com/,regular
1117821790,delivery,yes,regular
1117821790,takeaway,yes,regular
1117821790,city,Cardiff,addr
1117821790,street,Pontcanna Street,addr
1117821790,postcode,CF11 9HS,addr
1117821790,housenumber,83,addr
1117821800,name,Bamboo Garden,regular
1117821800,source,survey,regular
1117821800,amenity,fast_food,regular
1117821800,cuisine,chinese,regular
1117821809,name,Cameo,regular
1117821809,source,survey,regular
1117821809,amenity,bar,regular
1117821823,name,Brava,regular
1117821823,source,survey,regular
1117821823,amenity,cafe,regular
1117821823,website,http://www.bravacardiff.co.uk/,regular
1117821823,street,Pontcanna Street,addr
1117821823,housenumber,71,addr
1117821827,name,Pontcanna Pharmacy,regular
1117821827,source,survey,regular
1117821827,amenity,pharmacy,regular
1117821841,name,The Bike Shed,regular
1117821841,shop,bicycle,regular
1117821841,source,survey,regular
1117821844,highway,bus_stop,regular
1117903677,name,Rain,regular
1117903677,shop,hairdresser,regular
1117977342,name,Lloyds Bank,regular
1117977342,source,survey,regular
1117977342,amenity,bank,regular
1117977724,name,Vets4Pets,regular
1117977724,phone,029 2059 4433,regular
1117977724,amenity,veterinary,regular
1117977724,website,https://www.vets4pets.com/,regular
1117977724,city,Cardiff,addr
1117977724,street,Cowbridge Road West,addr
1117977724,postcode,CF5 5BY,addr
1117977724,housenumber,364,addr
1117977744,name,Fit Space,regular
1117977744,source,survey,regular
1118640559,amenity,place_of_worship,regular
1120210859,source,survey,regular
1120210859,amenity,post_box,regular
1120210859,operator,Royal Mail,regular
1120396181,ref,CF5 443,regular
1120396181,source,survey,regular
1120396181,amenity,post_box,regular
1120396181,operator,Royal Mail,regular
1120396218,traffic_calming,cushion,regular
1120443612,access,yes,regular
1120443612,barrier,lift_gate,regular
1120443625,source,survey,regular
1120443625,traffic_calming,hump,regular
1120443661,name,The Battle of Saint Fagans,regular
1120443661,cy,Brwydr Sain Ffagan,name
1120443661,tourism,information,regular
1120443661,board_type,history,regular
1120443661,information,board,regular
1120443706,source,survey,regular
1120443706,barrier,gate,regular
1120505003,power,tower,regular
1120505003,source,Bing,regular
1120505005,power,tower,regular
1120505005,source,Bing,regular
1120505018,power,tower,regular
1120505018,source,Bing,regular
1120505023,power,tower,regular
1120505023,source,Bing,regular
1120505024,power,tower,regular
1120505024,source,Bing,regular
1120505030,power,tower,regular
1120505030,source,Bing,regular
1120505034,power,tower,regular
1120505034,source,Bing,regular
1120505035,power,tower,regular
1120505035,source,Bing,regular
1120505042,power,tower,regular
1120505042,source,Bing,regular
1120505051,power,tower,regular
1120505051,source,Bing,regular
1120505054,power,tower,regular
1120505054,source,Bing,regular
1120505059,power,tower,regular
1120505059,source,Bing,regular
1121619653,barrier,gate,regular
1123292809,highway,crossing,regular
1123292809,crossing,zebra,regular
1123292859,highway,bus_stop,regular
1123292862,highway,crossing,regular
1123292862,crossing,zebra,regular
1123292942,highway,crossing,regular
1123292942,crossing,zebra,regular
1123293032,highway,crossing,regular
1123293032,crossing,zebra,regular
1127713240,power,tower,regular
1127713247,power,tower,regular
1127713252,power,tower,regular
1127713255,power,tower,regular
1127713268,power,tower,regular
1127713271,power,tower,regular
1127716215,power,tower,regular
1127716218,power,tower,regular
1127717827,power,tower,regular
1127717830,power,tower,regular
1127717831,power,tower,regular
1127717832,power,tower,regular
1127717833,power,tower,regular
1127719274,power,tower,regular
1127719275,power,tower,regular
1127719277,power,tower,regular
1127719278,power,tower,regular
1127720260,power,tower,regular
1127720262,power,tower,regular
1127725877,power,tower,regular
1127725880,power,tower,regular
1127725888,power,tower,regular
1127761112,power,tower,regular
1127761114,power,tower,regular
1127761119,power,tower,regular
1127764814,power,tower,regular
1127764816,power,tower,regular
1127764820,power,tower,regular
1127764822,power,tower,regular
1127764825,power,tower,regular
1130831636,barrier,cycle_barrier,regular
1131010946,amenity,bench,regular
1132491058,highway,bus_stop,regular
1132494308,highway,bus_stop,regular
1132494308,shelter,yes,regular
1132494324,highway,bus_stop,regular
1132494324,shelter,yes,regular
1132524608,name,Thai Edge,regular
1132524608,source,survey,regular
1132524608,amenity,restaurant,regular
1132524608,cuisine,thai,regular
1132524631,name,Spice Quarter,regular
1132524631,source,survey,regular
1132524631,amenity,restaurant,regular
1132524631,cuisine,indian,regular
1132524808,name,La Tasca,regular
1132524808,source,survey,regular
1132524808,amenity,restaurant,regular
1132658020,name,Thai House Restaurant,regular
1132658020,source,survey,regular
1132658020,amenity,restaurant,regular
1132658020,cuisine,thai,regular
1132658020,website,http://thaihouse.biz/,regular
1132658043,name,Madeira Restaurant,regular
1132658043,source,survey,regular
1132658043,amenity,restaurant,regular
1132658043,website,http://www.madeirarestaurante.co.uk/,regular
1132658043,street,Guilford Crescent,addr
1132658043,postcode,CF10 2HJ,addr
1132658043,housenumber,2,addr
1132658049,foot,yes,regular
1132658049,barrier,bollard,regular
1132658049,bicycle,yes,regular
1132658058,barrier,cycle_barrier,regular
1132658067,highway,crossing,regular
1132658067,crossing,traffic_signals,regular
1132658067,crossing_ref,pelican,regular
1132658075,highway,crossing,regular
1132658075,crossing,traffic_signals,regular
1132658075,crossing_ref,pelican,regular
1132796276,name,Juborai,regular
1132796276,source,survey,regular
1132796276,amenity,restaurant,regular
1132796276,cuisine,indian,regular
1132796276,toilets,yes,regular
1132796276,access,customers,toilets
1132796300,name,Reiss,regular
1132796300,shop,clothes,regular
1132796300,source,survey,regular
1132796320,name,H&M,regular
1132796320,shop,clothes,regular
1132796320,source,survey,regular
1132796320,wheelchair,yes,regular
1132796345,name,Wagamama,regular
1132796345,phone,+44 29 2064 1564,regular
1132796345,source,survey,regular
1132796345,amenity,restaurant,regular
1132796345,cuisine,japanese,regular
1132796345,website,http://www.wagamama.com/restaurants/cardiff-library,regular
1132796345,capacity,148,regular
1132796345,city,Cardiff,addr
1132796345,wheelchair,yes,regular
1132796345,street,Mill Lane,addr
1132796345,postcode,CF10 1FL,addr
1132796345,opening_hours,"Mo-Sa: 11:30-11:00, Su: 11:30-10:00",regular
1132796345,housenumber,14,addr
1132796354,name,All Saints,regular
1132796354,shop,clothes,regular
1132796354,source,survey,regular
1132796382,name,Cotswold,regular
1132796382,opening_hours,"Mo-We,Fr 09:30-18:00, Th 09:30-19:00, Sa 09:00-18:00",regular
1132796382,shop,outdoor,regular
1132796382,source,survey,regular
1132796389,name,Las Iguanas,regular
1132796389,source,survey,regular
1132796389,amenity,restaurant,regular
1132796389,toilets,yes,regular
1132796389,access,customers,toilets
1132796397,name,Chats,regular
1132796397,note,Located inside hotel,regular
1132796397,source,survey,regular
1132796397,amenity,bar,regular
1132796408,name,ML Lodge,regular
1132796408,source,survey,regular
1132796408,tourism,guest_house,regular
1132796425,name,Habitat,regular
1132796425,source,survey,regular
1132796431,name,Platinum,regular
1132796431,source,survey,regular
1132796431,amenity,nightclub,regular
1132796477,name,Ladbrokes,regular
1132796477,shop,bookmaker,regular
1132796477,source,survey,regular
1132796486,name,Morgan and Schulz,regular
1132796486,source,survey,regular
1132796486,amenity,fast_food,regular
1132796486,cuisine,sausages,regular
1132796506,atm,yes,regular
1132796506,name,Yorkshire Building Society,regular
1132796506,source,survey,regular
1132796506,amenity,bank,regular
1132796522,name,Filini Bar and Restaurant,regular
1132796522,note,Located inside hotel,regular
1132796522,source,survey,regular
1132796522,amenity,restaurant,regular
1132796716,name,TK Maxx,regular
1132796716,shop,department_store,regular
1132796716,source,survey,regular
1132796718,name,Centrale Brasserie,regular
1132796718,note,Located inside hotel,regular
1132796718,amenity,restaurant,regular
1133125927,source,survey,regular
1133125927,city,Cardiff,addr
1133125927,housenumber,20,addr
1133126022,foot,yes,regular
1133126022,source,survey,regular
1133126022,barrier,kissing_gate,regular
1133126035,foot,yes,regular
1133126035,source,survey,regular
1133126035,barrier,kissing_gate,regular
1133560972,note,Sculptures made from old road signs,regular
1133560972,tourism,artwork,regular
1133560972,artwork_type,sculpture,regular
1134892782,name,The Burger Grill,regular
1134892782,note,"Burger van (appears to be stationed here even when closed), probably has limited opening hours",regular
1134892782,source,survey,regular
1134892782,amenity,fast_food,regular
1134892782,cuisine,burger,regular
1135413981,barrier,kissing_gate,regular
1135421318,barrier,kissing_gate,regular
1136355914,note,Tower with various dishes on it,regular
1136355914,source,Bing;survey,regular
1136355914,man_made,tower,regular
1136355914,type,communication,tower
1136355943,name,The Ocean Cafe,regular
1136355943,note,"In St John building, but open to the public",regular
1136355943,source,survey,regular
1136355943,amenity,cafe,regular
1136472835,barrier,gate,regular
1136595780,name,Full Circle,regular
1136595780,office,company,regular
1136595780,source,survey,regular
1136595780,street,Glass Avenue,addr
1136595780,housename,Unit 2,addr
1136596349,name,Global Specialised Services,regular
1136596349,source,survey,regular
1136596445,name,Encon Insulation,regular
1136596445,source,survey,regular
1136596445,street,Glass Avenue,addr
1136596445,housename,Unit 4,addr
1136596623,street,Glass Avenue,addr
1136596623,housename,Unit 3,addr
1136596798,name,BSS,regular
1136596798,source,survey,regular
1136596798,street,Glass Avenue,addr
1136596798,housename,Unit 1,addr
1138082918,source,survey,regular
1138082918,highway,bus_stop,regular
1138082918,shelter,no,regular
1138082918,route_ref,1;2,regular
1138955410,barrier,gate,regular
1138955497,name,Nc Ceramics Ltd,regular
1138955497,source,survey,regular
1138955525,name,Lodgesons,regular
1138955525,source,survey,regular
1138955622,barrier,gate,regular
1140547199,foot,yes,regular
1140547199,barrier,bollard,regular
1140547199,bicycle,yes,regular
1141936913,highway,crossing,regular
1141936913,crossing,zebra,regular
1141937108,highway,crossing,regular
1141937108,crossing,zebra,regular
1141937215,highway,crossing,regular
1141937215,crossing,zebra,regular
1141937270,highway,crossing,regular
1141937270,crossing,zebra,regular
1142145445,traffic_calming,cushion,regular
1142145446,traffic_calming,cushion,regular
1142729158,name,Chemdry,regular
1142729158,source,survey,regular
1142729555,name,Hayward James Motor Company,regular
1142729555,shop,car,regular
1142729555,source,survey,regular
1142729648,name,Genesis,regular
1142729648,source,survey,regular
1142730143,name,ITS Ltd,regular
1142730143,source,survey,regular
1142730413,name,Kingfisher Tool Hire and Sales Ltd,regular
1142730413,shop,hardware,regular
1142730413,source,survey,regular
1142851360,barrier,gate,regular
1144663410,name,Imperial Cafe,regular
1144663410,source,survey,regular
1144663410,amenity,cafe,regular
1144663464,source,survey,regular
1144663464,highway,bus_stop,regular
1144663464,shelter,no,regular
1144663464,route_ref,3,regular
1144663554,name,S.R. Bailey Ltd,regular
1144663554,source,survey,regular
1144663554,amenity,pharmacy,regular
1144663554,dispensing,yes,regular
1144663563,name,The Baker's Dozen,regular
1144663563,shop,bakery,regular
1144663563,source,survey,regular
1144663770,name,Blue Star,regular
1144663770,source,survey,regular
1144663770,amenity,fast_food,regular
1144663770,cuisine,chinese,regular
1144663798,name,Carlisle Bakery,regular
1144663798,shop,bakery,regular
1144663798,source,survey,regular
1144663977,name,Benedito's,regular
1144663977,shop,deli,regular
1144663977,source,survey,regular
1144664081,name,Splott Mini Market,regular
1144664081,shop,convenience,regular
1144664081,source,survey,regular
1144664104,name,NatWest,regular
1144664104,source,survey,regular
1144664104,amenity,bank,regular
1144664142,name,Peter's Gents Hairdresser,regular
1144664142,shop,hairdresser,regular
1144664142,source,survey,regular
1144664176,street,Splott Road,addr
1144664176,amenity,fast_food,regular
1144664176,cuisine,fish_and_chips;pizza;kebab;burger,regular
1144664176,name,Almo's Fish Bar,regular
1144664176,en,Star Pizza,name
1144664176,source,survey,regular
1144720755,foot,yes,regular
1144720755,barrier,bollard,regular
1144720755,bicycle,yes,regular
1144720765,name,Superstar Fish Bar,regular
1144720765,source,survey,regular
1144720765,amenity,fast_food,regular
1144720765,cuisine,fish_and_chips,regular
1144720783,name,The No 1 African Restaurant,regular
1144720783,amenity,restaurant,regular
1144720807,name,Roath Conservative Club,regular
1144720807,source,survey,regular
1144720807,leisure,social_club,regular
1144720874,name,Lifestyle Express,regular
1144720874,shop,convenience,regular
1144720874,source,survey,regular
1144720893,name,Lalazar Tandoori,regular
1144720893,source,survey,regular
1144720893,amenity,fast_food,regular
1144720893,cuisine,indian,regular
1144720896,name,Yummy Kitchen,regular
1144720896,source,survey,regular
1144720896,amenity,fast_food,regular
1144720896,cuisine,chinese,regular
1144720896,wheelchair,yes,regular
1144720925,name,Mickriss Communications,regular
1144720925,shop,mobile_phone,regular
1144720925,source,survey,regular
1144720957,name,Meghna Balti,regular
1144720957,note,Takeaway,regular
1144720957,amenity,fast_food,regular
1144720957,cuisine,indian,regular
1144721004,name,The Broadway Cafe and Restaurant,regular
1144721004,source,survey,regular
1144721004,amenity,cafe,regular
1145527416,amenity,bench,regular
1147016257,traffic_calming,cushion,regular
1147016281,traffic_calming,cushion,regular
1147016282,traffic_calming,cushion,regular
1147016307,traffic_calming,cushion,regular
1147016309,traffic_calming,cushion,regular
1147016337,traffic_calming,cushion,regular
1147016339,traffic_calming,cushion,regular
1147573439,highway,bus_stop,regular
1147573442,traffic_calming,cushion,regular
1147573444,traffic_calming,cushion,regular
1147573502,highway,crossing,regular
1147573502,crossing,zebra,regular
1147573635,traffic_calming,cushion,regular
1147573661,traffic_calming,cushion,regular
1147573663,traffic_calming,cushion,regular
1147573739,traffic_calming,cushion,regular
1147573745,traffic_calming,cushion,regular
1147573747,traffic_calming,cushion,regular
1147573793,traffic_calming,cushion,regular
1147573886,traffic_calming,cushion,regular
1149417583,ref,CF24 251,regular
1149417583,amenity,post_box,regular
1149417583,operator,Royal Mail,regular
1149579146,source,survey,regular
1149579146,highway,bus_stop,regular
1149579146,shelter,no,regular
1149579146,route_ref,3;1,regular
1149579293,source,survey,regular
1149579293,highway,bus_stop,regular
1149579293,shelter,yes,regular
1149579293,route_ref,11;12;13,regular
1149579353,phone,+44 29 2046 4105,regular
1149579353,source,survey,regular
1149579353,amenity,telephone,regular
1149579353,operator,BT,regular
1149579376,name,614 (County of Glamorgan) Squadron,regular
1149579376,source,survey,regular
1149579376,historic,monument,regular
1149579541,source,survey,regular
1149579541,highway,bus_stop,regular
1149579541,shelter,yes,regular
1149579541,route_ref,12;13,regular
1149784726,name,Hair with Flair,regular
1149784726,shop,hairdresser,regular
1149784726,source,survey,regular
1151949593,name,Rhydypennau Library,regular
1151949593,source,survey,regular
1151949593,amenity,library,regular
1151949617,bicycle,yes,regular
1151949617,highway,crossing,regular
1151949617,crossing,traffic_signals,regular
1151949617,crossing_ref,toucan,regular
1151949618,name,Charltons,regular
1151949618,office,estate_agent,regular
1151949618,source,survey,regular
1152009232,name,Sparesworld,regular
1152009232,note,Car parts shop,regular
1152009232,source,survey,regular
1152009313,name,Victoria Park Convenience Store,regular
1152009313,shop,convenience,regular
1152009313,source,survey,regular
1152009332,name,In 'n' Out,regular
1152009332,shop,car_repair,regular
1152009332,source,survey,regular
1152957880,power,pole,regular
1152957959,power,pole,regular
1152958095,power,pole,regular
1153454574,barrier,gate,regular
1153454853,barrier,gate,regular
1153652266,name,Spar,regular
1153652266,shop,convenience,regular
1153652266,source,survey,regular
1154500777,barrier,gate,regular
1154500811,barrier,gate,regular
1154500833,power,pole,regular
1154500839,barrier,gate,regular
1154500885,barrier,gate,regular
1154500928,barrier,gate,regular
1154500931,barrier,gate,regular
1154500944,barrier,gate,regular
1157619025,barrier,bollard,regular
1164914111,tourism,picnic_site,regular
1164914125,name,Morristown,regular
1164914125,place,suburb,regular
1166300385,highway,traffic_signals,regular
1166770153,power,tower,regular
1166770194,power,tower,regular
1166770298,power,tower,regular
1166770333,power,tower,regular
1166770362,power,tower,regular
1166770533,power,tower,regular
1166770563,power,tower,regular
1167915908,power,tower,regular
1167915943,power,tower,regular
1167915946,power,tower,regular
1167916090,power,tower,regular
1167940096,power,tower,regular
1167940149,power,tower,regular
1167940189,power,tower,regular
1167940253,power,pole,regular
1168864524,name,Lush Hair and Beauty,regular
1168864524,shop,hairdresser,regular
1168864524,source,survey,regular
1168864783,name,Severn Barbers,regular
1168864783,shop,hairdresser,regular
1168864783,source,survey,regular
1168994089,source,survey,regular
1168994089,amenity,telephone,regular
1168994089,operator,BT,regular
1168994089,phone,029 20388363,contact
1168994138,name,Llandaff Fields,regular
1168994138,amenity,bicycle_parking,regular
1168994138,network,Cardiff Bike,regular
1168994138,cy,Beic Caerdydd,network
1168994138,bicycle_parking,stands,regular
1168994165,ref,CF11 208,regular
1168994165,source,survey,regular
1168994165,amenity,post_box,regular
1168994165,operator,Royal Mail,regular
1168994165,type,pillar,post_box
1168994170,name,Aroma Holistic Health and Beauty Clinic,regular
1168994170,source,survey,regular
1169127100,foot,yes,regular
1169127100,barrier,bollard,regular
1169127100,bicycle,yes,regular
1169127132,barrier,cycle_barrier,regular
1169128086,name,Carphone Warehouse,regular
1169128086,shop,mobile_phone,regular
1169128086,source,survey,regular
1169128108,barrier,gate,regular
1169128425,foot,yes,regular
1169128425,barrier,bollard,regular
1169128425,bicycle,yes,regular
1170684656,access,private,regular
1170684656,barrier,gate,regular
1170686013,barrier,gate,regular
1170686470,note,Bus stop flag states that bus stop is for both sides of the road,regular
1170686470,highway,bus_stop,regular
1170686470,shelter,no,regular
1170686470,route_ref,U1,regular
1170686561,note,No bus stop flag on this side of the road (SE side) -  bus stop flag opposite states that bus stops on both sides of the road,regular
1170686561,highway,bus_stop,regular
1170686561,shelter,no,regular
1170686561,route_ref,U1,regular
1170686659,source,survey;Bing,regular
1170686659,highway,crossing,regular
1170686659,crossing,traffic_signals,regular
1170686659,crossing_ref,pelican,regular
1170752648,source,survey;Bing,regular
1170752648,bicycle,yes,regular
1170752648,highway,crossing,regular
1170752648,crossing,traffic_signals,regular
1170752648,crossing_ref,toucan,regular
1172818650,ref,CF10 28,regular
1172818650,source,survey;Bing,regular
1172818650,amenity,post_box,regular
1172818650,operator,Royal Mail,regular
1172818650,royal_cypher,GR,regular
1172818650,collection_times,Mo-Fr 18:30; Sa 12:30,regular
1172819210,ref,CF10 30,regular
1172819210,source,survey,regular
1172819210,amenity,post_box,regular
1172819210,operator,Royal Mail,regular
1172819803,foot,yes,regular
1172819803,barrier,lift_gate,regular
1172819803,bicycle,yes,regular
1172876388,name,H&M,regular
1172876388,shop,clothes,regular
1172882885,shop,hairdresser,regular
1172889048,name,Thistle Parc Hotel,regular
1172889048,tourism,hotel,regular
1179414325,source,survey,regular
1179414325,city,Cardiff,addr
1179414325,street,Museum Place,addr
1179414325,housenumber,3,addr
1179414372,source,survey,regular
1179414372,highway,bus_stop,regular
1179414372,shelter,no,regular
1179414372,route_ref,36,regular
1179414436,amenity,bicycle_parking,regular
1179414436,network,Cardiff Bike,regular
1179414436,operator,Cardiff County Council,regular
1179414436,bicycle_parking,stands,regular
1179414445,source,survey,regular
1179414445,city,Cardiff,addr
1179414445,street,Museum Place,addr
1179414445,housenumber,1,addr
1179414483,name,Cardiff City Hall,regular
1179414483,access,Yes,regular
1179414483,source,survey,regular
1179414483,amenity,bicycle_parking,regular
1179414483,covered,no,regular
1179414483,network,Cardiff Bike,regular
1179414483,operator,Cardiff County Council,regular
